rank,term,bucket,severity,ov,wc,term_ok,infographic_url,reason,ocr_preview
341,Dianhong,bad,0.8571,0.1429,25,true,/infographics/dianhong.png,"low_content_or_overlap(wc=25,ov=0.14)","\ \ DIANHONG % idyate hauirg/ { { l Buukoling v (ixenan C— boee fad bircudes Became trader tvvinlj ige und D) wdlrare one. lniom tar Hyde 10d cbnieston (—"") ustitd Wilen ond golden - bose."
342,Acetate,bad,0.9462,0.1538,11,true,/infographics/acetate.png,"low_content_or_overlap(wc=11,ov=0.15)",n Acetate O [a-see-tate] An ester compound family that can contribute frivihu Ar enh Sip Studios - Sipopedia
343,Dilution,bad,0.9462,0.1538,12,true,/infographics/dilution.png,"low_content_or_overlap(wc=12,ov=0.15)","Dilution : I Talay 5, The aeduction of So : conmenttoms by plithu Ed, waity for piotder bsang which utteaglera and intenvity, acicliy, and ir"
344,Mash,bad,0.9462,0.1538,12,true,/infographics/mash.png,"low_content_or_overlap(wc=12,ov=0.15)","o Mash Sa . Areant Ho © Tiowictiors of conwawsrutiel and ter rmiee ouw a concded conwecs, — wrastting the ew. tiughte to brewing"
345,Fizz,bad,0.9462,0.1538,14,true,/infographics/fizz.png,"low_content_or_overlap(wc=14,ov=0.15)","o_O Fizz [18/ Fure is the ancual iterm for a penonds on the willer awzprressed soiarpbles, witd by poltmse or and sudine. rielease when operced."
346,Gelation,bad,0.9462,0.1538,15,true,/infographics/gelation.png,"low_content_or_overlap(wc=15,ov=0.15)",| Gelation (rulitistion) —— Guisttion is the TR foomnimoers ) sus€nhenars pratein ret:es erat3s phos sithy darceraged of €3s and poodoins. body and ettrivativ
347,Rhum,bad,0.9462,0.1538,15,true,/infographics/rhum.png,"low_content_or_overlap(wc=15,ov=0.15)","Rhum \ \/ sy [a1-m] p— N | ” N Bnew ls the French un eddutaserurebr \ teqitveem ettihre proripraremading \ reptear,awnguaentity wvhoir ath to date jure productiors;"
348,Clonal,bad,0.9462,0.1538,16,true,/infographics/clonal.png,"low_content_or_overlap(wc=16,ov=0.15)","Clonal x, tNearsil Clanal describes tar plania proa upred from caltihge uf any 4) perorfon o hild expranor hewe unfrorm trelie."
349,Matcha,bad,0.9462,0.1538,16,true,/infographics/matcha.png,"low_content_or_overlap(wc=16,ov=0.15)","V7; Matcha (moh- clliuh] Marcha is fihely salred proudsied to: —~ et ‘vant them nerday, and watkeed feren wagit so the prinina® consumes the wher"
350,Trub,bad,0.9462,0.1538,16,true,/infographics/trub.png,"low_content_or_overlap(wc=16,ov=0.15)","ED Trub c 4; Tciul's the mestrel seportrnory madyes, = & vighpraticte,, juiba. A r (o) dCi rane yachts. Nee \ YOUN NETIICAN Wait or ===) young ever."
