rank,term,bucket,severity,ov,wc,term_ok,infographic_url,reason,ocr_preview
212,Vernal,bad,1.0167,0.0833,12,true,/infographics/vernal.png,"low_content_or_overlap(wc=12,ov=0.08)",9! NN Vernal NN (77 I* decroly NN / ather stoping ON mare lense. bE dipraecnitcing polorb ~ dearss CNN cgi rismuf-charketer.
213,Appellation,bad,1.0167,0.0833,13,true,/infographics/appellation.png,"low_content_or_overlap(wc=13,ov=0.08)",Appellation i mo uf! A logully rictined - goognutile renigratio gentercing where grog are yous anc then lease m [are is produci and (ateled.
214,Batching,bad,1.0167,0.0833,13,true,/infographics/batching.png,"low_content_or_overlap(wc=13,ov=0.08)",% Batching Y / | ( rToacitioq Eooctreud ioreaissofiet Sa vorctigeing protisiin.tver (9) Cl X ond kain a ereagfarat Cc Cd LOAD dE DE pretaiszing protising of
215,Gobelet,bad,1.0167,0.0833,13,true,/infographics/gobelet.png,"low_content_or_overlap(wc=13,ov=0.08)","& J Gobelet ; (losin) Gtreater is a frost nanaise yeur, seair WWVTSULOMeNnae co smiha gou appifin, olouding to slisine"
216,Laban,bad,1.0167,0.0833,13,true,/infographics/laban.png,"low_content_or_overlap(wc=13,ov=0.08)",Laban Abwmaoot Laancy accultitional Egeirment-and willicze companant To Es toh Duioatvee Laanmrig sulagamat Occondlity. proflet
217,Rolling,bad,1.0167,0.0833,13,true,/infographics/rolling.png,"low_content_or_overlap(wc=13,ov=0.08)",Rolling [Poulin] Rolling is the — shopragralop that ONS twenlss of busets — 4 (us) hraver be - inflLlente appnar na) autruction and ensymatic exposk
218,Conveyor,bad,1.0167,0.0833,14,true,/infographics/conveyor.png,"low_content_or_overlap(wc=14,ov=0.08)",Conveyor A nteshaitral meipene fitbeerwrwar mand et (-) (9) (4 zlaenttive sppifeisut proceses nuising proceniing thring mas packing upestiutes
219,Firing,bad,1.0167,0.0833,14,true,/infographics/firing.png,"low_content_or_overlap(wc=14,ov=0.08)",4 Firing Rimi devl |iting lic! the applestme of sime re fimduin ca t camuity peacte 6 bis:ze and |minsiedeukics] motu clasmnge.
220,Hearts,bad,1.0167,0.0833,14,true,/infographics/hearts.png,"low_content_or_overlap(wc=14,ov=0.08)","= Hearts inessf The veared dh w/erascioiwalt oyenirding the — seiertes, ana east (1 voz anfz, tledisues of ESEBAE and hbsef comporaries."
221,Maturation,bad,1.2667,0.0833,14,false,/infographics/maturation.png,term_not_detected,"Maturatjo I meist a teigliny Manuration is the perv. J In'wdititee tertle devent ) throughterneip sead of eehe-chepge, gaim Imcafstion and complexity."
222,Benifuki,bad,1.0167,0.0833,15,true,/infographics/benifuki.png,"low_content_or_overlap(wc=15,ov=0.08)",[ J [ J] ¢¢ Benifuki Healtre to— fapemon the praner wae-y adil yourcaim ceannd yournnteel poxe ahd its ae soue io evekre and cientual profts.
223,Caramelization,bad,1.0167,0.0833,15,true,/infographics/caramelization.png,"low_content_or_overlap(wc=15,ov=0.08)","@ [ J Caramelization The Brtkantioirasdorsveath ar beam during unarrking Hsao conn't best. seraorttol, dihtx fraes . ond and deeper rewhed segaf tlaners."
224,Frenchpress,bad,1.2667,0.0833,15,false,/infographics/frenchpress.png,term_not_detected,—=— French — 1 Press [Menits pres] An rarmosion brealu endia ca demda a winen boviivoa nebia n Puinger deirmip grounds fron de:
225,Hydrometer,bad,1.2667,0.0833,15,false,/infographics/hydrometer.png,term_not_detected,} Hydrometel ~ (Rist of Emiliter/ 0 IM A Hosthigntatoument ~~ hati a ness<eer loeild dave: a \ bireenmary secriitger \ Vi codaenatvers and prie U | rementation progress.
226,Macerate,bad,1.0167,0.0833,15,true,/infographics/macerate.png,"low_content_or_overlap(wc=15,ov=0.08)",EE Macerate — 3 J fogticia sunciva Tis ueek baxanicals o theas tndcrictg somdmesicls board oP o (os lamer doen and blared compontds sistract.
227,Pomerol,bad,1.0167,0.0833,15,true,/infographics/pomerol.png,"low_content_or_overlap(wc=15,ov=0.08)","Pomerol (' pomarel/ — frmengiata Naeh lash, Boaliosar apprilatmt ») ufomozmtierd by Povrira and forwen fon supple vevrese = and plash @sgth,"
228,Saemidori,bad,1.0167,0.0833,15,true,/infographics/saemidori.png,"low_content_or_overlap(wc=15,ov=0.08)","Saemidori riuar midorl Saamiiliiori lu endpotarar-sutivar sdalet tra vesi gram a2am-aam, Isai... — me wst onena atnoai-vich lajso? <=»"
229,Sulfate,bad,1.0167,0.0833,15,true,/infographics/sulfate.png,"low_content_or_overlap(wc=15,ov=0.08)","oZ, Sulfate py Feal fatk) An abier that and culaiigres opirmrn gilivares, viid a nmesi svaist faiceevity wimm \ rolicar:t or amir — reatuw-suitate is"
230,Turkish,bad,1.0167,0.0833,15,true,/infographics/turkish.png,"low_content_or_overlap(wc=15,ov=0.08)",QA ¢ Turkish De [Fait vidR] ) | A polatcation TE gertited seing vour nan coffiie un shevnd a currer and reseed is fiisted with pairment in the cup.
231,Washed,bad,1.0167,0.0833,15,true,/infographics/washed.png,"low_content_or_overlap(wc=15,ov=0.08)",Washed ) (W/o(0) A processing mathed the stomvent ste bentenr rtag booginp nvaras @ boch sad tiemotte& in tnccatage of oaraey and oright
232,Crema,bad,1.0167,0.0833,16,true,/infographics/crema.png,"low_content_or_overlap(wc=16,ov=0.08)",Crema — Piv rem Eo D) The woldsth browm deomsblanias. doe sor lonmnelu Ce Tetvana aaleois cla = schiatonuxs eoliss and lirre solids.
233,Krausen,bad,1.0167,0.0833,16,true,/infographics/krausen.png,"low_content_or_overlap(wc=16,ov=0.08)","Krausen (lelazeron) 2 Keouron Is the Foatftaction- rish tiand irila nriats daving puron firent etion and ET fashstan orgumcts, cartiun.diexlua-cvdls"
234,Rennet,bad,1.0167,0.0833,16,true,/infographics/rennet.png,"low_content_or_overlap(wc=16,ov=0.08)","Rennet V, / romer./ cl Roimss lelee ansyomns. 7 | propetatirntdaly n nengustse sjualli ce ° and interad namely /s eqablly mating on coogs cooined daily spprications."
235,Tails,bad,1.0167,0.0833,16,true,/infographics/tails.png,"low_content_or_overlap(wc=16,ov=0.08)","Tails EA:0IOT Srae noe the ktre &g Rullr avamation the ire nilals to com | kermojp bh, rontine blur, of 8m renocing io cnder ead."
236,Tamaryokucha,bad,1.0167,0.0833,16,true,/infographics/tamaryokucha.png,"low_content_or_overlap(wc=16,ov=0.08)",P) Tamaryokucha Q GJ TO thagee toma] Tananyole and is a [ancyedle a your vou with pahéd lamea. and taatiess caencof opdasr your groies. and. the wecalle sanchs.
237,Witbier,bad,1.0167,0.0833,16,true,/infographics/witbier.png,"low_content_or_overlap(wc=16,ov=0.08)",—— Witbier /witbr/ Wehhatam belgiers haylare waalaneaally AL) sclu'ves tne exrzreced A 7 adicam‘emction \( oY a avioy-paant and a 5 eartly basy oppierieices.
238,Withering,bad,1.0167,0.0833,16,true,/infographics/withering.png,"low_content_or_overlap(wc=16,ov=0.08)",( { ( WITHERINC ( amy) Withering is the fintsit stt asluction of lust elanages sbat heverd asaizfiurs the will Ehasiot kasiss Fi shaphng or enidation
239,Yunnan,bad,1.0167,0.0833,16,true,/infographics/yunnan.png,"low_content_or_overlap(wc=16,ov=0.08)","N Yunnan WN W Z 4 2 Hompay \"" JAD 4'¢Z! 3 Enagiie sing \ iL == nalemn auir \ \ ¢ ; Ingdisbmtion \ Is vhlran damm rr zotnand harteri - { watth bercopin elozrfTmagrom test and po em"
240,Acetic,bad,1.0167,0.0833,17,true,/infographics/acetic.png,"low_content_or_overlap(wc=17,ov=0.08)",Acetic “ (oes kf Acceve there flow A sumtisié fof furvose Cd Forffsemess of Logoerowdticusal| withly. Aaccesnts our’s corrized diuntry canectic temoentation.
241,Columbus,bad,1.0167,0.0833,17,true,/infographics/columbus.png,"low_content_or_overlap(wc=17,ov=0.08)","Quen, LR Columbus 1bh Eabkned Coiunkas is aitign pake fractrom and anpl for pogpoit recnaes sntosE cemmen Goumloce in narly abust tiple"
242,Contamination,bad,1.2667,0.0833,17,false,/infographics/contamination.png,term_not_detected,ETE + CONTAMINATIO > | Sool Neds a 363) \ Ba The intndoldctiors of | urttivatiers saa/meg saote Y of suming tomaind that DD _s\ taroliaatities sucenssg eal ‘0 QJ of persomietion nN performance.
243,Herbaceous Character,bad,1.2667,0.0833,17,false,/infographics/herbaceous-character.png,term_not_detected,"Herbaceou 0 Character , I'her belpt isc luerymar Rerkecailco ""Porsder ret supptnice sntugleart and insete to presanats wom Instilistes or under-ripenc in grepes"
244,Nitrite,bad,1.0167,0.0833,17,true,/infographics/nitrite.png,"low_content_or_overlap(wc=17,ov=0.08)","° ° 2 Nitrite (AT lay) ee A reoctive ntrogen compextual estrity Eras fecicition ery like 20) toerd ana fecired Sed = a solikae, entuxmmation indicator."
245,Peated,bad,1.0167,0.0833,17,true,/infographics/peated.png,"low_content_or_overlap(wc=17,ov=0.08)",| Peated / prios/ Drm Plar-aol diseeribes with 10-caragcting spritetsigsl somar proule plancils i — chboeern fiom to MAN Bat pcssse to past shoie.
246,Sommelier,bad,1.2667,0.0833,17,false,/infographics/sommelier.png,term_not_detected,"| 5; Sommeli =~ sonieltd $ O4 | \ / ) Wille servies protes [ea] naipersteistion _J|| tovenage edection = [2 | collor banagement Pla ’ gevet suptunes, coi — preper service Sun"
247,Succinic,bad,1.0167,0.0833,17,true,/infographics/succinic.png,"low_content_or_overlap(wc=17,ov=0.08)","[ JE ~——3 Succinic je [Suih«Srih 1K] LY) Decertess on ® -] ® awd darracal rasts “eo e lmsprastesr, thar \ calludenm aovery. -— N bibts, ce aign tly 7’ ¢ eally in hemanted bevarageés"
248,Acidification,bad,0.9167,0.0833,18,true,/infographics/acidification.png,"low_content_or_overlap(wc=18,ov=0.08)","+ 0 ; = (C) <9 * ° po ° = , | Acidification PS Noulariettdees Stes JA Diaitoriovasuelig solve mano wucoraiaion nme sontittipet ilosterei rem sale, paid, |bwaslloetfionel one overt angritien cdesehiloandrasiocog."
249,Kolsch,bad,0.9167,0.0833,18,true,/infographics/kolsch.png,"low_content_or_overlap(wc=18,ov=0.08)","< O Kolsch Adefug Kusishiie:s pola, esthaanenf ziupr Corcilies- A. ittopa Colropititergs Ustailat les sitatimora ond stioine 10J eobrn- looc e lerprands"
250,Overproof,bad,0.9167,0.0833,18,true,/infographics/overproof.png,"low_content_or_overlap(wc=18,ov=0.08)",Overproof J ovear pevaly Ovenno on domsitbus spork headirter clopve Py the stmmdeina might 40% foc horceoging caismlagrond dgtare ail grohtmr disiartal by robame.
